node,geoLocation,rtt,timestamp,mean
37,37,3750.0,1504425195820,3825.8072289156626
38,38,3890.0,1504425195960,4070.3493975903616
81,81,8160.0,1504425196210,8245.32142857143
1,1,140.0,1504425196230,218.6547619047619
40,40,4180.0,1504425196250,4142.047619047619
41,41,4241.0,1504425196311,4213.071428571428
100,0,221.0,1504425196311,119.83333333333333
2,2,250.0,1504425196340,321.2738095238095
42,42,4290.0,1504425196360,4324.238095238095
82,82,8310.0,1504425196360,8341.67857142857
3,3,390.0,1504425196480,415.07142857142856
84,84,8480.0,1504425196530,8525.25
43,43,4491.0,1504425196561,4444.285714285715
83,83,8511.0,1504425196561,8434.42857142857
4,4,481.0,1504425196571,522.2857142857143
85,85,8540.0,1504425196590,8623.464285714286
44,44,4540.0,1504425196610,4513.809523809524
45,45,4580.0,1504425196650,4640.952380952381
46,46,4660.0,1504425196730,4735.785714285715
6,6,650.0,1504425196740,730.8095238095239
5,5,680.0,1504425196770,619.8690476190476
87,87,8750.0,1504425196800,8834.67857142857
86,86,8810.0,1504425196860,8744.607142857143
7,7,870.0,1504425196960,821.6309523809524
8,8,870.0,1504425196960,934.0357142857143
47,47,4900.0,1504425196970,4828.071428571428
49,49,4950.0,1504425197020,5012.119047619048
9,9,940.0,1504425197030,1028.3214285714287
89,89,9000.0,1504425197050,9034.17857142857
88,88,9010.0,1504425197060,8925.357142857143
48,48,4991.0,1504425197061,4922.333333333333
90,90,9050.0,1504425197100,9132.82142857143
51,51,5170.0,1504425197240,5216.880952380952
50,50,5210.0,1504425197280,5124.357142857143
10,10,1210.0,1504425197300,1133.3690476190477
92,92,9330.0,1504425197380,9328.5
11,11,1300.0,1504425197390,1228.6904761904761
93,93,9350.0,1504425197400,9442.142857142857
52,52,5420.0,1504425197490,5339.690476190476
13,13,1410.0,1504425197500,1414.3095238095239
53,53,5490.0,1504425197560,5429.5952380952385
95,95,9540.0,1504425197590,9631.0
94,94,9580.0,1504425197630,9536.142857142857
14,14,1621.0,1504425197711,1523.892857142857
56,56,5651.0,1504425197721,5725.714285714285
15,15,1640.0,1504425197730,1628.142857142857
55,55,5690.0,1504425197760,5629.261904761905
96,96,9750.0,1504425197800,9742.82142857143
57,57,5781.0,1504425197851,5836.166666666667
16,16,1800.0,1504425197890,1724.9642857142858
98,98,9870.0,1504425197920,9914.607142857143
97,97,9890.0,1504425197940,9821.32142857143
17,17,1880.0,1504425197970,1827.892857142857
59,59,5970.0,1504425198040,6039.928571428572
18,18,1980.0,1504425198070,1925.5595238095239
58,58,6000.0,1504425198070,5937.952380952381
99,99,10091.0,1504425198141,10022.75
19,19,2070.0,1504425198160,2031.3690476190477
60,60,6150.0,1504425198220,6132.142857142857
61,61,6220.0,1504425198290,6238.5952380952385
20,20,2210.0,1504425198300,2121.75
22,22,2240.0,1504425198330,2317.535714285714
21,21,2260.0,1504425198350,2214.9285714285716
62,62,6400.0,1504425198470,6339.571428571428
63,63,6430.0,1504425198500,6433.238095238095
24,24,2431.0,1504425198521,2526.654761904762
23,23,2520.0,1504425198610,2429.3809523809523
65,65,6560.0,1504425198630,6629.4047619047615
64,64,6620.0,1504425198690,6530.023809523809
26,26,2630.0,1504425198720,2718.0714285714284
25,25,2720.0,1504425198810,2626.3690476190477
27,27,2730.0,1504425198820,2823.6785714285716
68,68,6880.0,1504425198950,6915.952380952381
67,67,6890.0,1504425198960,6836.0
28,28,2880.0,1504425198970,2911.785714285714
69,69,7040.0,1504425199110,7039.190476190476
70,70,7090.0,1504425199160,7138.547619047619
29,29,3080.0,1504425199170,3022.9761904761904
71,71,7130.0,1504425199200,7215.952380952381
30,30,3130.0,1504425199220,3127.2023809523807
31,31,3250.0,1504425199340,3225.9166666666665
72,72,7280.0,1504425199350,7318.547619047619
32,32,3310.0,1504425199400,3330.3333333333335
33,33,3391.0,1504425199481,3426.559523809524
34,34,3491.0,1504425199581,3506.6666666666665
74,74,7570.0,1504425199640,7524.928571428572
75,75,7611.0,1504425199681,7625.119047619048
76,76,7640.0,1504425199710,7724.5
36,36,3670.0,1504425199760,3737.8928571428573
35,35,3690.0,1504425199780,3612.5833333333335
77,77,7750.0,1504425199820,7839.714285714285
37,37,3780.0,1504425199870,3825.2619047619046
38,38,3900.0,1504425199990,4068.3214285714284
78,78,7960.0,1504425200030,7932.785714285715
39,39,4050.0,1504425200140,3960.4
80,80,8130.0,1504425200200,8118.862068965517
100,0,90.0,1504425200200,119.48235294117647
2,2,271.0,1504425200381,320.6823529411765
1,1,300.0,1504425200410,219.61176470588236
3,3,410.0,1504425200520,415.01176470588234
4,4,620.0,1504425200730,523.435294117647
6,6,660.0,1504425200770,729.9764705882353
5,5,710.0,1504425200820,620.9294117647058
8,8,871.0,1504425200980,933.2941176470588
7,7,890.0,1504425201000,822.435294117647
9,9,950.0,1504425201060,1027.4
10,10,1210.0,1504425201320,1134.270588235294
11,11,1220.0,1504425201330,1228.5882352941176
13,13,1360.0,1504425201470,1413.6705882352942
14,14,1500.0,1504425201610,1523.6117647058823
15,15,1720.0,1504425201830,1629.2235294117647
16,16,1790.0,1504425201900,1725.729411764706
17,17,1901.0,1504425202011,1828.7529411764706
18,18,1960.0,1504425202070,1925.964705882353
19,19,2040.0,1504425202150,2031.4705882352941
20,20,2110.0,1504425202220,2121.6117647058823
21,21,2210.0,1504425202320,2214.8705882352942
22,22,2410.0,1504425202520,2318.6235294117646
23,23,2440.0,1504425202550,2429.505882352941
25,25,2540.0,1504425202650,2625.3529411764707
24,24,2590.0,1504425202700,2527.4
26,26,2670.0,1504425202780,2717.505882352941
28,28,2841.0,1504425202951,2910.9529411764706
27,27,2900.0,1504425203010,2824.576470588235
29,29,2940.0,1504425203050,3022.0
30,30,3220.0,1504425203330,3128.294117647059
31,31,3240.0,1504425203350,3226.0823529411764
32,32,3300.0,1504425203410,3329.9764705882353
33,33,3350.0,1504425203460,3425.6588235294116
34,34,3450.0,1504425203560,3506.0
36,36,3640.0,1504425203750,3736.741176470588
35,35,3720.0,1504425203830,3613.8470588235296
37,37,3740.0,1504425203850,3824.258823529412
38,38,3920.0,1504425204030,4066.576470588235
79,79,8020.0,1504425204110,8018.108108108108
40,40,4041.0,1504425204151,4139.697674418605
100,0,40.0,1504425204170,118.55813953488372
41,41,4230.0,1504425204340,4213.46511627907
2,2,280.0,1504425204410,320.2093023255814
1,1,290.0,1504425204420,220.43023255813952
42,42,4310.0,1504425204420,4323.906976744186
3,3,330.0,1504425204460,414.0232558139535
43,43,4500.0,1504425204610,4445.581395348837
44,44,4540.0,1504425204650,4514.418604651163
4,4,550.0,1504425204680,523.7441860465116
46,46,4660.0,1504425204770,4734.023255813953
45,45,4690.0,1504425204800,4642.093023255814
5,5,680.0,1504425204810,621.6162790697674
6,6,770.0,1504425204900,730.4418604651163
7,7,810.0,1504425204940,822.2906976744187
47,47,4920.0,1504425205030,4830.209302325581
8,8,901.0,1504425205031,932.9186046511628
48,48,4990.0,1504425205100,4923.906976744186
9,9,990.0,1504425205120,1026.9651162790697
49,49,5110.0,1504425205220,5014.395348837209
51,51,5130.0,1504425205240,5214.860465116279
10,10,1140.0,1504425205270,1134.3372093023256
50,50,5190.0,1504425205300,5125.883720930233
11,11,1310.0,1504425205440,1229.5348837209303
13,13,1340.0,1504425205470,1412.8139534883721
53,53,5421.0,1504425205531,5429.395348837209
52,52,5421.0,1504425205531,5341.581395348837
14,14,1560.0,1504425205690,1524.0348837209303
55,55,5651.0,1504425205761,5629.767441860465
56,56,5690.0,1504425205800,5724.883720930233
15,15,1670.0,1504425205800,1629.6976744186047
16,16,1810.0,1504425205940,1726.7093023255813
58,58,5830.0,1504425205940,5935.441860465116
57,57,5910.0,1504425206020,5837.883720930233
17,17,1890.0,1504425206020,1829.4651162790697
18,18,1960.0,1504425206090,1926.360465116279
59,59,6050.0,1504425206160,6040.162790697675
19,19,2060.0,1504425206190,2031.8023255813953
20,20,2100.0,1504425206230,2121.360465116279
60,60,6170.0,1504425206280,6133.023255813953
61,61,6170.0,1504425206280,6237.0
21,21,2210.0,1504425206340,2214.813953488372
62,62,6240.0,1504425206350,6337.2558139534885
22,22,2330.0,1504425206460,2318.7558139534885
23,23,2351.0,1504425206481,2428.593023255814
63,63,6420.0,1504425206530,6432.930232558139
24,24,2510.0,1504425206640,2527.1976744186045
64,64,6620.0,1504425206730,6532.116279069767
65,65,6650.0,1504425206760,6629.883720930233
26,26,2630.0,1504425206760,2716.4883720930234
25,25,2691.0,1504425206821,2626.1162790697676
27,27,2780.0,1504425206910,2824.0581395348836
67,67,6890.0,1504425207000,6837.2558139534885
68,68,6940.0,1504425207050,6916.511627906977
28,28,2930.0,1504425207060,2911.1744186046512
69,69,7060.0,1504425207170,7039.674418604651
29,29,3061.0,1504425207191,3022.453488372093
30,30,3110.0,1504425207240,3128.0813953488373
71,71,7130.0,1504425207240,7213.953488372093
70,70,7180.0,1504425207290,7139.511627906977
31,31,3260.0,1504425207390,3226.4767441860463
72,72,7350.0,1504425207460,7319.279069767442
32,32,3400.0,1504425207530,3330.7906976744184
33,33,3430.0,1504425207560,3425.7093023255816
34,34,3500.0,1504425207630,3505.9302325581393
74,74,7540.0,1504425207650,7525.279069767442
35,35,3541.0,1504425207671,3613.0
75,75,7650.0,1504425207760,7625.697674418605
76,76,7720.0,1504425207830,7724.395348837209
37,37,3771.0,1504425207901,3823.639534883721
36,36,3780.0,1504425207910,3737.2441860465115
77,77,7830.0,1504425207940,7839.488372093023
78,78,7950.0,1504425208060,7933.186046511628
39,39,3930.0,1504425208060,3959.8571428571427
38,38,3950.0,1504425208080,4065.220930232558
1,1,140.0,1504425208291,219.50574712643677
81,81,8200.0,1504425208310,8243.758620689656
100,0,179.0,1504425208330,119.25287356321839
2,2,279.0,1504425208430,319.735632183908
82,82,8360.0,1504425208470,8342.310344827587
3,3,380.0,1504425208531,413.632183908046
84,84,8480.0,1504425208590,8523.689655172413
83,83,8510.0,1504425208620,8437.034482758621
85,85,8610.0,1504425208720,8623.0
4,4,579.0,1504425208730,524.3793103448276
86,86,8750.0,1504425208860,8744.793103448275
87,87,8751.0,1504425208861,8831.793103448275
5,5,710.0,1504425208861,622.6321839080459
6,6,730.0,1504425208881,730.4367816091954
88,88,8830.0,1504425208940,8922.068965517241
8,8,909.0,1504425209060,932.6436781609195
7,7,919.0,1504425209070,823.4022988505748
89,89,8980.0,1504425209090,9032.310344827587
9,9,1080.0,1504425209231,1027.5747126436781
90,90,9140.0,1504425209250,9133.068965517241
11,11,1199.0,1504425209350,1229.183908045977
10,10,1199.0,1504425209350,1135.0804597701149
92,92,9310.0,1504425209420,9327.862068965518
93,93,9350.0,1504425209460,9438.965517241379
13,13,1410.0,1504425209561,1412.7816091954023
94,94,9500.0,1504425209610,9534.896551724138
14,14,1540.0,1504425209691,1524.2183908045977
15,15,1549.0,1504425209700,1628.7701149425288
96,96,9650.0,1504425209760,9739.620689655172
95,95,9660.0,1504425209770,9632.0
16,16,1709.0,1504425209860,1726.5057471264367
17,17,1780.0,1504425209931,1828.896551724138
97,97,9920.0,1504425210030,9824.724137931034
98,98,9931.0,1504425210040,9915.172413793103
18,18,1909.0,1504425210060,1926.16091954023
99,99,9980.0,1504425210090,10021.275862068966
19,19,2109.0,1504425210260,2032.6896551724137
20,20,2139.0,1504425210290,2121.5632183908046
21,21,2139.0,1504425210290,2213.942528735632
22,22,2259.0,1504425210410,2318.0689655172414
23,23,2379.0,1504425210530,2428.022988505747
24,24,2440.0,1504425210591,2526.1954022988507
25,25,2649.0,1504425210800,2626.3793103448274
26,26,2819.0,1504425210970,2717.6666666666665
28,28,2869.0,1504425211020,2910.689655172414
27,27,2889.0,1504425211040,2824.8045977011493
29,29,2959.0,1504425211110,3021.7241379310344
30,30,3049.0,1504425211200,3127.1724137931033
31,31,3299.0,1504425211450,3227.310344827586
32,32,3379.0,1504425211530,3331.344827586207
33,33,3429.0,1504425211580,3425.7471264367814
34,34,3449.0,1504425211600,3505.2758620689656
35,35,3619.0,1504425211770,3613.0689655172414
36,36,3729.0,1504425211880,3737.1494252873563
37,37,3879.0,1504425212030,3824.2758620689656
38,38,3969.0,1504425212120,4064.114942528736
79,79,8000.0,1504425212130,8017.631578947368
39,39,4069.0,1504425212220,3961.7719298245615
100,0,70.0,1504425212240,118.69318181818181
80,80,8140.0,1504425212270,8119.566666666667
40,40,4150.0,1504425212301,4139.931818181818
1,1,170.0,1504425212340,218.9431818181818
41,41,4270.0,1504425212421,4214.75
42,42,4339.0,1504425212490,4324.25
43,43,4349.0,1504425212500,4443.386363636364
2,2,330.0,1504425212500,319.85227272727275
3,3,380.0,1504425212550,413.25
44,44,4519.0,1504425212670,4514.522727272727
4,4,540.0,1504425212710,524.5568181818181
45,45,4620.0,1504425212771,4641.590909090909
5,5,620.0,1504425212790,622.6022727272727
46,46,4649.0,1504425212800,4732.090909090909
6,6,630.0,1504425212800,729.2954545454545
7,7,790.0,1504425212960,823.0227272727273
47,47,4879.0,1504425213030,4831.318181818182
48,48,4909.0,1504425213060,4923.568181818182
8,8,960.0,1504425213130,932.9545454545455
49,49,5009.0,1504425213160,5014.272727272727
9,9,1041.0,1504425213211,1027.7272727272727
50,50,5149.0,1504425213300,5126.409090909091
10,10,1210.0,1504425213380,1135.9318181818182
51,51,5259.0,1504425213410,5215.863636363636
11,11,1300.0,1504425213470,1229.9886363636363
53,53,5319.0,1504425213470,5426.886363636364
52,52,5399.0,1504425213550,5342.886363636364
13,13,1490.0,1504425213660,1413.659090909091
55,55,5599.0,1504425213750,5629.068181818182
14,14,1600.0,1504425213770,1525.0795454545455
15,15,1660.0,1504425213830,1629.125
56,56,5689.0,1504425213840,5724.068181818182
57,57,5739.0,1504425213890,5835.636363636364
16,16,1790.0,1504425213960,1727.2272727272727
58,58,5899.0,1504425214050,5934.613636363636
17,17,1890.0,1504425214060,1829.590909090909
59,59,5999.0,1504425214150,6039.227272727273
18,18,1980.0,1504425214150,1926.7727272727273
19,19,2090.0,1504425214260,2033.340909090909
20,20,2090.0,1504425214260,2121.2045454545455
60,60,6199.0,1504425214350,6134.522727272727
61,61,6199.0,1504425214350,6236.136363636364
21,21,2260.0,1504425214430,2214.465909090909
63,63,6359.0,1504425214510,6431.25
62,62,6410.0,1504425214560,6338.909090909091
22,22,2391.0,1504425214561,2318.8977272727275
23,23,2440.0,1504425214610,2428.159090909091
64,64,6489.0,1504425214640,6531.136363636364
24,24,2500.0,1504425214670,2525.8977272727275
65,65,6709.0,1504425214860,6631.681818181818
25,25,2720.0,1504425214890,2627.443181818182
26,26,2730.0,1504425214900,2717.806818181818
67,67,6789.0,1504425214940,6836.159090909091
27,27,2780.0,1504425214950,2824.2954545454545
68,68,6949.0,1504425215100,6917.25
69,69,6959.0,1504425215110,7037.840909090909
28,28,2980.0,1504425215150,2911.4772727272725
71,71,7129.0,1504425215280,7212.022727272727
30,30,3111.0,1504425215281,3126.9886363636365
29,29,3121.0,1504425215291,3022.8522727272725
31,31,3140.0,1504425215310,3226.318181818182
70,70,7179.0,1504425215330,7140.409090909091
32,32,3351.0,1504425215521,3331.568181818182
72,72,7399.0,1504425215550,7321.090909090909
33,33,3470.0,1504425215640,3426.25
34,34,3490.0,1504425215660,3505.1022727272725
74,74,7539.0,1504425215690,7525.590909090909
35,35,3540.0,1504425215710,3612.2386363636365
75,75,7609.0,1504425215760,7625.318181818182
36,36,3700.0,1504425215870,3736.7272727272725
76,76,7739.0,1504425215890,7724.727272727273
77,77,7779.0,1504425215930,7838.113636363636
37,37,3810.0,1504425215980,3824.1136363636365
38,38,3860.0,1504425216030,4061.7954545454545
78,78,7989.0,1504425216140,7934.454545454545
100,0,180.0,1504425216370,119.38202247191012
1,1,181.0,1504425216371,218.51685393258427
3,3,320.0,1504425216510,412.2022471910112
2,2,370.0,1504425216560,320.4157303370786
4,4,500.0,1504425216690,524.2808988764045
5,5,590.0,1504425216780,622.2359550561798
6,6,700.0,1504425216890,728.9662921348314
7,7,800.0,1504425216990,822.7640449438202
8,8,950.0,1504425217140,933.1460674157304
9,9,971.0,1504425217161,1027.0898876404494
10,10,1140.0,1504425217330,1135.9775280898875
11,11,1201.0,1504425217391,1229.6629213483145
13,13,1510.0,1504425217700,1414.741573033708
14,14,1590.0,1504425217780,1525.808988764045
15,15,1630.0,1504425217820,1629.1348314606741
17,17,1750.0,1504425217940,1828.6966292134832
16,16,1820.0,1504425218010,1728.2696629213483
18,18,2010.0,1504425218200,1927.7078651685392
19,19,2080.0,1504425218270,2033.8651685393259
21,21,2130.0,1504425218320,2213.516853932584
20,20,2190.0,1504425218380,2121.9775280898875
22,22,2290.0,1504425218480,2318.5730337078653
23,23,2340.0,1504425218530,2427.1685393258426
24,24,2450.0,1504425218640,2525.044943820225
25,25,2550.0,1504425218740,2626.5730337078653
26,26,2665.0,1504425218855,2717.2134831460676
27,27,2830.0,1504425219020,2824.3595505617977
28,28,2960.0,1504425219150,2912.0224719101125
29,29,3040.0,1504425219230,3023.044943820225
30,30,3100.0,1504425219290,3126.6853932584268
31,31,3190.0,1504425219380,3225.9101123595506
32,32,3261.0,1504425219451,3330.775280898876
34,34,3441.0,1504425219631,3504.38202247191
33,33,3500.0,1504425219690,3427.078651685393
35,35,3650.0,1504425219840,3612.6629213483147
37,37,3720.0,1504425219910,3822.9438202247193
36,36,3720.0,1504425219910,3736.5393258426966
39,39,3940.0,1504425220130,3961.396551724138
38,38,3970.0,1504425220160,4060.7640449438204
79,79,8020.0,1504425220190,8017.692307692308
81,81,8160.0,1504425220330,8240.966666666667
40,40,4160.0,1504425220350,4140.377777777778
41,41,4200.0,1504425220390,4214.422222222222
100,0,189.0,1504425220400,120.15555555555555
82,82,8270.0,1504425220440,8339.9
1,1,279.0,1504425220490,219.1888888888889
42,42,4330.0,1504425220520,4324.377777777778
43,43,4360.0,1504425220550,4441.533333333334
3,3,390.0,1504425220601,411.9555555555556
2,2,409.0,1504425220620,321.4
83,83,8500.0,1504425220670,8439.133333333333
45,45,4560.0,1504425220750,4639.777777777777
84,84,8590.0,1504425220760,8525.9
85,85,8590.0,1504425220760,8621.9
4,4,549.0,1504425220760,524.5555555555555
5,5,579.0,1504425220790,621.7555555555556
44,44,4620.0,1504425220810,4516.866666666667
6,6,689.0,1504425220900,728.5222222222222
46,46,4710.0,1504425220900,4731.6
86,86,8750.0,1504425220920,8744.966666666667
87,87,8840.0,1504425221010,8832.066666666668
88,88,8870.0,1504425221040,8920.333333333334
8,8,860.0,1504425221071,932.3333333333334
47,47,4900.0,1504425221090,4832.844444444445
7,7,909.0,1504425221120,823.7222222222222
48,48,4950.0,1504425221140,4924.155555555555
9,9,929.0,1504425221140,1026.0
49,49,4980.0,1504425221170,5013.511111111111
89,89,9001.0,1504425221171,9031.266666666666
90,90,9070.0,1504425221240,9130.966666666667
10,10,1149.0,1504425221360,1136.1222222222223
51,51,5180.0,1504425221370,5215.066666666667
50,50,5180.0,1504425221370,5127.6
52,52,5290.0,1504425221480,5341.711111111111
11,11,1299.0,1504425221510,1230.4333333333334
92,92,9370.0,1504425221540,9329.266666666666
53,53,5350.0,1504425221540,5425.177777777778
13,13,1329.0,1504425221540,1413.7888888888888
93,93,9420.0,1504425221590,9438.333333333334
14,14,1429.0,1504425221640,1524.7333333333333
94,94,9520.0,1504425221690,9534.4
55,55,5530.0,1504425221720,5626.866666666667
95,95,9600.0,1504425221770,9630.933333333332
15,15,1599.0,1504425221810,1628.8
56,56,5760.0,1504425221950,5724.866666666667
57,57,5780.0,1504425221970,5834.4
17,17,1769.0,1504425221980,1828.0333333333333
96,96,9820.0,1504425221990,9742.3
16,16,1779.0,1504425221990,1728.8333333333333
97,97,9850.0,1504425222020,9825.566666666668
58,58,5830.0,1504425222020,5932.288888888889
98,98,9920.0,1504425222090,9915.333333333334
99,99,9970.0,1504425222140,10019.566666666668
59,59,6001.0,1504425222191,6038.377777777778
18,18,1989.0,1504425222200,1928.388888888889
60,60,6050.0,1504425222240,6132.644444444444
19,19,2059.0,1504425222270,2034.1444444444444
61,61,6180.0,1504425222370,6234.888888888889
20,20,2169.0,1504425222380,2122.5
21,21,2240.0,1504425222451,2213.811111111111
23,23,2329.0,1504425222540,2426.0777777777776
63,63,6370.0,1504425222560,6429.888888888889
22,22,2359.0,1504425222570,2319.0222222222224
62,62,6410.0,1504425222600,6340.488888888889
25,25,2529.0,1504425222740,2625.488888888889
24,24,2559.0,1504425222770,2525.4222222222224
64,64,6590.0,1504425222780,6532.444444444444
65,65,6630.0,1504425222820,6631.644444444444
67,67,6731.0,1504425222921,6833.822222222222
26,26,2720.0,1504425222931,2717.2444444444445
27,27,2880.0,1504425223091,2824.9777777777776
28,28,2899.0,1504425223110,2911.8777777777777
29,29,2939.0,1504425223150,3022.1111111111113
68,68,6980.0,1504425223170,6918.644444444444
69,69,7120.0,1504425223310,7039.666666666667
30,30,3109.0,1504425223320,3126.488888888889
70,70,7220.0,1504425223410,7142.177777777778
71,71,7250.0,1504425223440,7212.866666666667
32,32,3240.0,1504425223451,3329.766666666667
31,31,3279.0,1504425223490,3226.5
72,72,7360.0,1504425223550,7321.955555555555
33,33,3479.0,1504425223690,3427.6555555555556
74,74,7550.0,1504425223740,7526.133333333333
34,34,3529.0,1504425223740,3504.6555555555556
76,76,7630.0,1504425223820,7722.622222222222
75,75,7671.0,1504425223861,7626.333333333333
35,35,3650.0,1504425223861,3613.0777777777776
77,77,7790.0,1504425223980,7837.044444444445
36,36,3800.0,1504425224011,3737.2444444444445
37,37,3809.0,1504425224020,3822.788888888889
78,78,7840.0,1504425224030,7932.355555555556
38,38,3990.0,1504425224201,4059.9777777777776
39,39,4059.0,1504425224270,3963.0508474576272
100,0,111.0,1504425224341,120.05494505494505
80,80,8220.0,1504425224410,8122.806451612903
1,1,190.0,1504425224420,218.86813186813185
2,2,301.0,1504425224531,321.1758241758242
3,3,450.0,1504425224680,412.3736263736264
4,4,510.0,1504425224740,524.3956043956044
5,5,690.0,1504425224920,622.5054945054945
6,6,710.0,1504425224940,728.3186813186813
7,7,751.0,1504425224981,822.9230769230769
8,8,930.0,1504425225160,932.3076923076923
10,10,1040.0,1504425225270,1135.065934065934
9,9,1101.0,1504425225331,1026.8241758241759
11,11,1310.0,1504425225540,1231.3076923076924
13,13,1460.0,1504425225690,1414.2967032967033
14,14,1500.0,1504425225730,1524.4615384615386
15,15,1650.0,1504425225880,1629.032967032967
16,16,1810.0,1504425226040,1729.7252747252746
17,17,1910.0,1504425226140,1828.934065934066
18,18,2010.0,1504425226240,1929.2857142857142
20,20,2060.0,1504425226290,2121.813186813187
19,19,2070.0,1504425226300,2034.5384615384614
21,21,2311.0,1504425226541,2214.879120879121
22,22,2380.0,1504425226610,2319.6923076923076
23,23,2490.0,1504425226720,2426.78021978022
24,24,2530.0,1504425226760,2525.4725274725274
25,25,2720.0,1504425226950,2626.5274725274726
27,27,2770.0,1504425227000,2824.3736263736264
26,26,2791.0,1504425227021,2718.054945054945
28,28,2940.0,1504425227170,2912.186813186813
29,29,3000.0,1504425227230,3021.868131868132
30,30,3040.0,1504425227270,3125.5384615384614
31,31,3170.0,1504425227400,3225.879120879121
32,32,3311.0,1504425227541,3329.5604395604396
33,33,3520.0,1504425227750,3428.6703296703295
34,34,3541.0,1504425227771,3505.054945054945
35,35,3610.0,1504425227840,3613.043956043956
36,36,3800.0,1504425228030,3737.934065934066
37,37,3800.0,1504425228030,3822.5384615384614
38,38,3871.0,1504425228101,4057.901098901099
79,79,7939.0,1504425228150,8015.725
100,0,101.0,1504425228351,119.84782608695652
40,40,4210.0,1504425228440,4141.891304347826
41,41,4250.0,1504425228480,4215.195652173913
1,1,240.0,1504425228490,219.09782608695653
42,42,4390.0,1504425228620,4325.804347826087
2,2,390.0,1504425228640,321.92391304347825
3,3,400.0,1504425228650,412.2391304347826
43,43,4500.0,1504425228730,4442.804347826087
44,44,4530.0,1504425228760,4517.152173913043
45,45,4570.0,1504425228800,4638.260869565217
4,4,580.0,1504425228830,525.0
5,5,670.0,1504425228920,623.0217391304348
6,6,700.0,1504425228950,728.0108695652174
47,47,4750.0,1504425228980,4831.04347826087
46,46,4810.0,1504425229040,4733.304347826087
7,7,870.0,1504425229120,823.4347826086956
48,48,4921.0,1504425229151,4924.086956521739
8,8,940.0,1504425229190,932.3913043478261
49,49,5040.0,1504425229270,5014.086956521739
9,9,1070.0,1504425229320,1027.2934782608695
51,51,5170.0,1504425229400,5214.086956521739
50,50,5200.0,1504425229430,5129.173913043478
10,10,1200.0,1504425229450,1135.7717391304348
11,11,1280.0,1504425229530,1231.8369565217392
52,52,5351.0,1504425229581,5341.913043478261
13,13,1341.0,1504425229591,1413.5
53,53,5510.0,1504425229740,5427.021739130435
14,14,1530.0,1504425229780,1524.5217391304348
16,16,1640.0,1504425229890,1728.75
15,15,1650.0,1504425229900,1629.2608695652175
55,55,5670.0,1504425229900,5627.804347826087
17,17,1741.0,1504425229991,1827.9782608695652
56,56,5790.0,1504425230020,5726.282608695652
18,18,1840.0,1504425230090,1928.3152173913043
57,57,5890.0,1504425230120,5835.608695652174
58,58,5990.0,1504425230220,5933.54347826087
59,59,6050.0,1504425230280,6038.630434782609
20,20,2050.0,1504425230300,2121.032608695652
19,19,2071.0,1504425230321,2034.9347826086957
60,60,6211.0,1504425230441,6134.347826086957
21,21,2210.0,1504425230460,2214.8260869565215
61,61,6280.0,1504425230510,6235.869565217391
22,22,2331.0,1504425230581,2319.8152173913045
23,23,2360.0,1504425230610,2426.054347826087
62,62,6390.0,1504425230620,6341.565217391304
63,63,6450.0,1504425230680,6430.326086956522
64,64,6550.0,1504425230780,6532.826086956522
24,24,2610.0,1504425230860,2526.391304347826
25,25,2610.0,1504425230860,2626.3478260869565
26,26,2630.0,1504425230880,2717.0978260869565
65,65,6680.0,1504425230910,6632.695652173913
67,67,6780.0,1504425231010,6832.652173913043
27,27,2830.0,1504425231080,2824.4347826086955
69,69,6940.0,1504425231170,7037.5
68,68,6951.0,1504425231181,6919.347826086957
28,28,2960.0,1504425231210,2912.7065217391305
29,29,3110.0,1504425231360,3022.8260869565215
30,30,3190.0,1504425231440,3126.2391304347825
70,70,7210.0,1504425231440,7143.652173913043
31,31,3210.0,1504425231460,3225.7065217391305
32,32,3241.0,1504425231491,3328.5978260869565
71,71,7310.0,1504425231540,7214.978260869565
72,72,7340.0,1504425231570,7322.347826086957
33,33,3330.0,1504425231580,3427.5978260869565
74,74,7490.0,1504425231720,7525.347826086957
34,34,3520.0,1504425231770,3505.217391304348
75,75,7601.0,1504425231830,7625.782608695652
76,76,7720.0,1504425231950,7722.565217391304
35,35,3711.0,1504425231961,3614.108695652174
77,77,7770.0,1504425232000,7835.586956521739
36,36,3760.0,1504425232010,3738.1739130434785
37,37,3770.0,1504425232020,3821.967391304348
78,78,7860.0,1504425232090,7930.782608695652
38,38,3860.0,1504425232110,4055.75
39,39,3951.0,1504425232201,3962.85
81,81,8140.0,1504425232370,8237.709677419354
100,0,181.0,1504425232451,120.50537634408602
1,1,230.0,1504425232500,219.21505376344086
82,82,8320.0,1504425232550,8339.258064516129
3,3,340.0,1504425232610,411.4623655913978
83,83,8460.0,1504425232690,8439.806451612903
2,2,420.0,1504425232690,322.97849462365593
85,85,8560.0,1504425232790,8619.90322580645
84,84,8580.0,1504425232810,8527.645161290322
4,4,580.0,1504425232850,525.5913978494624
5,5,590.0,1504425232860,622.6666666666666
6,6,640.0,1504425232910,727.0645161290323
86,86,8720.0,1504425232950,8744.161290322581
87,87,8880.0,1504425233110,8833.612903225807
7,7,890.0,1504425233160,824.1505376344086
88,88,8990.0,1504425233220,8922.58064516129
8,8,980.0,1504425233250,932.9032258064516
90,90,9031.0,1504425233261,9127.741935483871
89,89,9041.0,1504425233271,9031.58064516129
